4.373347759246826,4.186666488647461
4.295571327209473,4.186666488647461
4.279560565948486,4.186666488647461
4.292771816253662,4.186666488647461
4.32365608215332,4.186666488647461
4.345671653747559,4.186666488647461
4.393177032470703,4.186666488647461
4.422095775604248,4.186666488647461
4.402388572692871,4.173333168029785
4.371026039123535,4.173333168029785
4.282258033752441,4.6533331871032715
4.336528778076172,4.179999828338623
4.221963882446289,4.320000171661377
4.206843852996826,4.340000152587891
4.363224506378174,4.639999866485596
4.550025463104248,4.746666431427002
4.514402389526367,4.679999828338623
4.578332424163818,4.820000171661377
4.555893898010254,5.179999828338623
4.914507865905762,5.539999961853027
5.223196506500244,6.0
5.45794153213501,6.639999866485596
5.841460704803467,7.320000171661377
6.168701648712158,8.180000305175781
6.695110321044922,8.920000076293945
7.047333240509033,9.920000076293945
7.448274612426758,10.800000190734863
7.876376152038574,11.5
8.678507804870605,12.399999618530273
9.262484550476074,13.299999237060547
9.678773880004883,13.920000076293945
10.20315933227539,14.640000343322754
10.613286018371582,15.260000228881836
10.90510082244873,15.84000015258789
11.430808067321777,16.559999465942383
12.049003601074219,17.0
12.373538970947266,17.579999923706055
12.857691764831543,18.200000762939453
13.333786964416504,18.700000762939453
13.894290924072266,19.060001373291016
14.948147773742676,19.440000534057617
15.142224311828613,19.899999618530273
15.484745979309082,20.18000030517578
15.687952995300293,20.479999542236328
16.35939598083496,20.760000228881836
16.05712127685547,21.060001373291016
15.708975791931152,21.15999984741211
16.096162796020508,21.31999969482422
16.19795036315918,21.15999984741211
16.819612503051758,21.15999984741211
17.326257705688477,21.200000762939453
17.06575584411621,20.959999084472656
17.007732391357422,20.779998779296875
16.941160202026367,20.720001220703125
16.251970291137695,12.219999313354492
15.731877326965332,12.319999694824219
14.340455055236816,12.5600004196167
12.47502613067627,12.780000686645508
10.637910842895508,13.219999313354492
10.405449867248535,13.620000839233398
10.005812644958496,14.0
10.103174209594727,14.520000457763672
10.852997779846191,15.059999465942383
11.407432556152344,15.4399995803833
12.031222343444824,15.979999542236328
12.316953659057617,16.559999465942383
12.407842636108398,17.139999389648438
12.123305320739746,17.700000762939453
12.189923286437988,18.399999618530273
12.771201133728027,19.060001373291016
12.475865364074707,19.459999084472656
13.98405933380127,19.81999969482422
14.890965461730957,20.18000030517578
15.875356674194336,20.139999389648438
16.931467056274414,30.479999542236328
17.869686126708984,30.760000228881836
18.474842071533203,31.31999969482422
19.168649673461914,31.979999542236328
20.941680908203125,2.759999990463257
21.969696044921875,2.359999895095825
21.17991828918457,34.900001525878906
20.478517532348633,36.37999725341797
19.50351333618164,37.44000244140625
21.09804344177246,38.63999938964844
22.86322593688965,39.68000030517578
24.28207778930664,40.63999938964844
27.909330368041992,42.880001068115234
30.5291690826416,39.86000061035156
34.42150115966797,40.65999984741211
35.30097961425781,41.36000061035156
39.77410125732422,41.87999725341797
44.26776885986328,42.380001068115234
51.94702911376953,42.63999938964844
53.944053649902344,43.0
54.19133377075195,43.040000915527344
49.93479537963867,42.91999816894531
49.77495574951172,42.91999816894531
49.899879455566406,51.15999984741211
46.460906982421875,51.84000015258789
47.12379455566406,51.52000045776367
48.01509094238281,50.720001220703125
49.57078552246094,51.279998779296875
47.92131423950195,51.253334045410156
